Peak.ID	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type
EZH2_PeakRegion_02630	chr4	125029601	125030599	+	0	NA	promoter-TSS (ENSMUST00000136910)	-promoter-TSS (ENSMUST00000136910)	42	ENSMUST00000136910	ENSMUSG00000028869	ENSMUST00000147390	NA	ENSMUSG00000028869	Gnl2	NA	guanine nucleotide binding protein-like 2 (nucleolar) [Source:MGI Symbol;Acc:MGI:2385207]	protein_coding
EZH2_PeakRegion_10226	chr15	86275601	86281799	+	0	NA	intron (ENSMUST00000063414, intron 4 of 12)	-intron (ENSMUST00000063414, intron 4 of 12)	64241	ENSMUST00000063414	ENSMUSG00000051864	ENSMUST00000063414	NA	ENSMUSG00000051864	Tbc1d22a	NA	TBC1 domain family, member 22a [Source:MGI Symbol;Acc:MGI:1289265]	protein_coding
EZH2_PeakRegion_01389	chr2	148028801	148031599	+	0	NA	intron (ENSMUST00000132070, intron 1 of 4)	-intron (ENSMUST00000132070, intron 1 of 4)	8070	ENSMUST00000132070	ENSMUSG00000086141	ENSMUST00000136555	NA	ENSMUSG00000086141	9030622O22Rik	NA	RIKEN cDNA 9030622O22 gene [Source:MGI Symbol;Acc:MGI:1918820]	lincRNA
EZH2_PeakRegion_09939	chr15	37570001	37570599	+	0	NA	intron (ENSMUST00000153775, intron 2 of 5)	-intron (ENSMUST00000090150, intron 3 of 6)	33234	ENSMUST00000116775	ENSMUSG00000080425	ENSMUST00000116775	NA	ENSMUSG00000080425	Gm24833	NA	predicted gene, 24833 [Source:MGI Symbol;Acc:MGI:5454610]	snRNA
EZH2_PeakRegion_10138	chr15	80089201	80094399	+	0	NA	promoter-TSS (ENSMUST00000185306)	-promoter-TSS (ENSMUST00000185306)	68	ENSMUST00000185306	ENSMUSG00000060036	ENSMUST00000185928	NA	ENSMUSG00000060036	Rpl3	NA	ribosomal protein L3 [Source:MGI Symbol;Acc:MGI:1351605]	protein_coding
EZH2_PeakRegion_09605	chr14	51086801	51092399	+	0	NA	Intergenic	Intergenic	-1477	ENSMUST00000022428	ENSMUSG00000021876	ENSMUST00000022428	NA	ENSMUSG00000021876	Rnase4	NA	ribonuclease, RNase A family 4 [Source:MGI Symbol;Acc:MGI:1926217]	protein_coding
EZH2_PeakRegion_09884	chr15	12727201	12731399	+	0	NA	intron (ENSMUST00000189469, intron 1 of 4)	-intron (ENSMUST00000189469, intron 1 of 4)	10624	ENSMUST00000189469	ENSMUSG00000022197	ENSMUST00000188549	NA	ENSMUSG00000022197	Pdzd2	NA	PDZ domain containing 2 [Source:MGI Symbol;Acc:MGI:1922394]	protein_coding
EZH2_PeakRegion_06315	chr9	50616601	50617599	+	0	NA	promoter-TSS (ENSMUST00000000171)	-promoter-TSS (ENSMUST00000000171)	164	ENSMUST00000147671	ENSMUSG00000059820	ENSMUST00000155435	NA	ENSMUSG00000059820	Nkapd1	NA	NKAP domain containing 1 [Source:MGI Symbol;Acc:MGI:2143205]	protein_coding
EZH2_PeakRegion_12216	chrX	56454601	56456799	+	0	NA	intron (ENSMUST00000186445, intron 2 of 17)	-intron (ENSMUST00000039374, intron 2 of 16)	815	ENSMUST00000186445	ENSMUSG00000035967	ENSMUST00000101553	NA	ENSMUSG00000035967	Ints6l	NA	integrator complex subunit 6 like [Source:MGI Symbol;Acc:MGI:2442593]	protein_coding
EZH2_PeakRegion_00080	chr1	37299401	37303799	+	0	NA	exon (ENSMUST00000193024, exon 1 of 1)	-exon (ENSMUST00000193024, exon 1 of 1)	1292	ENSMUST00000132401	ENSMUSG00000026113	ENSMUST00000193024	NA	ENSMUSG00000026113	Inpp4a	NA	inositol polyphosphate-4-phosphatase, type I [Source:MGI Symbol;Acc:MGI:1931123]	protein_coding
EZH2_PeakRegion_02725	chr4	132755001	132759599	+	0	NA	promoter-TSS (ENSMUST00000030709)	-promoter-TSS (ENSMUST00000030709)	-48	ENSMUST00000030709	ENSMUSG00000028885	ENSMUST00000030709	NA	ENSMUSG00000028885	Smpdl3b	NA	sphingomyelin phosphodiesterase, acid-like 3B [Source:MGI Symbol;Acc:MGI:1916022]	protein_coding
EZH2_PeakRegion_01324	chr2	130282801	130285399	+	0	NA	exon (ENSMUST00000124868, exon 2 of 2)	-exon (ENSMUST00000124868, exon 2 of 2)	315	ENSMUST00000124868	ENSMUSG00000027406	ENSMUST00000184538	NA	ENSMUSG00000027406	Idh3b	NA	isocitrate dehydrogenase 3 (NAD+) beta [Source:MGI Symbol;Acc:MGI:2158650]	protein_coding
EZH2_PeakRegion_02078	chr3	116324001	116328599	+	0	NA	exon (ENSMUST00000127704, exon 9 of 9)	-exon (ENSMUST00000127704, exon 9 of 9)	-72816	ENSMUST00000090473	ENSMUSG00000068696	ENSMUST00000090473	NA	ENSMUSG00000068696	Gpr88	NA	G-protein coupled receptor 88 [Source:MGI Symbol;Acc:MGI:1927653]	protein_coding
EZH2_PeakRegion_11944	chr19	27215801	27219599	+	0	NA	intron (ENSMUST00000172302, intron 1 of 17)	-intron (ENSMUST00000025866, intron 1 of 17)	242	ENSMUST00000025866	ENSMUSG00000024924	ENSMUST00000172302	NA	ENSMUSG00000024924	Vldlr	NA	very low density lipoprotein receptor [Source:MGI Symbol;Acc:MGI:98935]	protein_coding
EZH2_PeakRegion_03103	chr5	24684401	24687399	+	0	NA	promoter-TSS (ENSMUST00000068825)	-promoter-TSS (ENSMUST00000068825)	85	ENSMUST00000068825	ENSMUSG00000028954	ENSMUST00000068825	NA	ENSMUSG00000028954	Nub1	NA	negative regulator of ubiquitin-like proteins 1 [Source:MGI Symbol;Acc:MGI:1889001]	protein_coding
EZH2_PeakRegion_09829	chr14	118134001	118134399	+	0	NA	Intergenic	Intergenic	-1435	ENSMUST00000022727	ENSMUSG00000022130	ENSMUST00000022727	NA	ENSMUSG00000022130	Tgds	NA	TDP-glucose 4,6-dehydratase [Source:MGI Symbol;Acc:MGI:1923605]	protein_coding
EZH2_PeakRegion_12351	chrX	151168201	151169999	+	0	NA	promoter-TSS (ENSMUST00000151778)	-promoter-TSS (ENSMUST00000151778)	-600	ENSMUST00000151778	ENSMUSG00000086286	ENSMUST00000151778	NA	ENSMUSG00000086286	Gm15138	NA	predicted gene 15138 [Source:MGI Symbol;Acc:MGI:3705255]	lincRNA
EZH2_PeakRegion_10561	chr16	30508601	30514799	+	0	NA	TTS (ENSMUST00000089775)	-TTS (ENSMUST00000089775)	29209	ENSMUST00000149110	ENSMUSG00000022537	ENSMUST00000144491	NA	ENSMUSG00000022537	Tmem44	NA	transmembrane protein 44 [Source:MGI Symbol;Acc:MGI:1924489]	protein_coding
EZH2_PeakRegion_06777	chr9	120602001	120603799	+	0	NA	Intergenic	Intergenic	25554	ENSMUST00000064646	ENSMUSG00000052658	ENSMUST00000064646	NA	ENSMUSG00000052658	5830454E08Rik	NA	RIKEN cDNA 5830454E08 gene [Source:MGI Symbol;Acc:MGI:1923350]	lincRNA
EZH2_PeakRegion_07689	chr11	59504401	59508799	+	0	NA	promoter-TSS (ENSMUST00000013262)	-promoter-TSS (ENSMUST00000013262)	44	ENSMUST00000101150	ENSMUSG00000020472	ENSMUST00000013262	NA	ENSMUSG00000020472	Zkscan17	NA	zinc finger with KRAB and SCAN domains 17 [Source:MGI Symbol;Acc:MGI:2679270]	protein_coding
EZH2_PeakRegion_00272	chr1	82838601	82840399	+	0	NA	promoter-TSS (ENSMUST00000063380)	-promoter-TSS (ENSMUST00000063380)	3	ENSMUST00000113444	ENSMUSG00000026159	ENSMUST00000190052	NA	ENSMUSG00000026159	Agfg1	NA	ArfGAP with FG repeats 1 [Source:MGI Symbol;Acc:MGI:1333754]	protein_coding
EZH2_PeakRegion_01239	chr2	119320201	119329199	+	0	NA	intron (ENSMUST00000124439, intron 2 of 2)	-intron (ENSMUST00000124439, intron 2 of 2)	843	ENSMUST00000147929	ENSMUSG00000074912	ENSMUST00000147929	NA	ENSMUSG00000074912	Gm14207	NA	predicted gene 14207 [Source:MGI Symbol;Acc:MGI:3649550]	processed_transcript
EZH2_PeakRegion_01130	chr2	91262601	91267399	+	0	NA	promoter-TSS (ENSMUST00000028691)	-promoter-TSS (ENSMUST00000028691)	26	ENSMUST00000080008	ENSMUSG00000027255	ENSMUST00000028691	NA	ENSMUSG00000027255	Arfgap2	NA	ADP-ribosylation factor GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:1924288]	protein_coding
EZH2_PeakRegion_03647	chr5	125171801	125181599	+	0	NA	intron (ENSMUST00000111398, intron 1 of 47)	-intron (ENSMUST00000086083, intron 1 of 46)	2353	ENSMUST00000086083	ENSMUSG00000029478	ENSMUST00000138890	NA	ENSMUSG00000029478	Ncor2	NA	nuclear receptor co-repressor 2 [Source:MGI Symbol;Acc:MGI:1337080]	protein_coding
EZH2_PeakRegion_03513	chr5	115339001	115343599	+	0	NA	promoter-TSS (ENSMUST00000031508)	-promoter-TSS (ENSMUST00000031508)	75	ENSMUST00000031508	ENSMUSG00000029535	ENSMUST00000031508	NA	ENSMUSG00000029535	Triap1	NA	TP53 regulated inhibitor of apoptosis 1 [Source:MGI Symbol;Acc:MGI:1916326]	protein_coding
EZH2_PeakRegion_12379	chrX	164075801	164076999	+	0	NA	promoter-TSS (ENSMUST00000037928)	-promoter-TSS (ENSMUST00000037928)	93	ENSMUST00000134272	ENSMUSG00000040749	ENSMUST00000071667	NA	ENSMUSG00000040749	Siah1b	NA	siah E3 ubiquitin protein ligase 1B [Source:MGI Symbol;Acc:MGI:108063]	protein_coding
EZH2_PeakRegion_04165	chr6	85903201	85908799	+	0	NA	Intergenic	Intergenic	-1116	ENSMUST00000095757	ENSMUSG00000068299	ENSMUST00000159755	NA	ENSMUSG00000068299	Nat8f4	NA	N-acetyltransferase 8 (GCN5-related) family member 4 [Source:MGI Symbol;Acc:MGI:1922791]	protein_coding
EZH2_PeakRegion_06133	chr9	21160401	21170399	+	0	NA	promoter-TSS (ENSMUST00000039413)	-promoter-TSS (ENSMUST00000039413)	-314	ENSMUST00000039413	ENSMUSG00000032177	ENSMUST00000140440	NA	ENSMUSG00000032177	Pde4a	NA	phosphodiesterase 4A, cAMP specific [Source:MGI Symbol;Acc:MGI:99558]	protein_coding
EZH2_PeakRegion_04597	chr7	19154601	19160799	+	0	NA	intron (ENSMUST00000094790, intron 12 of 13)	-intron (ENSMUST00000094790, intron 12 of 13)	7978	ENSMUST00000049294	ENSMUSG00000040824	ENSMUST00000049294	NA	ENSMUSG00000040824	Snrpd2	NA	small nuclear ribonucleoprotein D2 [Source:MGI Symbol;Acc:MGI:98345]	protein_coding
EZH2_PeakRegion_01556	chr2	165830401	165890599	+	0	NA	intron (ENSMUST00000153655, intron 1 of 10)	-intron (ENSMUST00000018050, intron 3 of 23)	1505	ENSMUST00000139907	ENSMUSG00000039671	ENSMUST00000150564	NA	ENSMUSG00000039671	Zmynd8	NA	zinc finger, MYND-type containing 8 [Source:MGI Symbol;Acc:MGI:1918025]	protein_coding
EZH2_PeakRegion_10474	chr16	17146801	17148599	+	0	NA	promoter-TSS (ENSMUST00000023452)	-promoter-TSS (ENSMUST00000023452)	-471	ENSMUST00000023452	ENSMUSG00000022768	ENSMUST00000023452	NA	ENSMUSG00000022768	Ccdc116	NA	coiled-coil domain containing 116 [Source:MGI Symbol;Acc:MGI:1924122]	protein_coding
EZH2_PeakRegion_05052	chr7	99914601	99918999	+	0	NA	exon (ENSMUST00000036155, exon 17 of 19)	-exon (ENSMUST00000036155, exon 17 of 19)	48934	ENSMUST00000174264	ENSMUSG00000058761	ENSMUST00000174264	NA	ENSMUSG00000058761	Rnf169	NA	ring finger protein 169 [Source:MGI Symbol;Acc:MGI:1920257]	protein_coding
EZH2_PeakRegion_05794	chr8	94150601	94155199	+	0	NA	intron (ENSMUST00000034211, intron 1 of 2)	-intron (ENSMUST00000034211, intron 1 of 2)	293	ENSMUST00000034211	ENSMUSG00000031760	ENSMUST00000034211	NA	ENSMUSG00000031760	Mt3	NA	metallothionein 3 [Source:MGI Symbol;Acc:MGI:97173]	protein_coding
EZH2_PeakRegion_01994	chr3	101550201	101552199	+	0	NA	Intergenic	Intergenic	26360	ENSMUST00000130649	ENSMUSG00000033161	ENSMUST00000136340	NA	ENSMUSG00000033161	Atp1a1	NA	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:88105]	protein_coding
EZH2_PeakRegion_06223	chr9	40374201	40377199	+	0	NA	intron (ENSMUST00000153029, intron 1 of 4)	-intron (ENSMUST00000045682, intron 2 of 19)	667	ENSMUST00000149492	ENSMUSG00000040111	ENSMUST00000121357	NA	ENSMUSG00000040111	Gramd1b	NA	GRAM domain containing 1B [Source:MGI Symbol;Acc:MGI:1925037]	protein_coding
EZH2_PeakRegion_04712	chr7	29311801	29333399	+	0	NA	TTS (ENSMUST00000182829)	-TTS (ENSMUST00000182829)	6388	ENSMUST00000182780	ENSMUSG00000030583	ENSMUST00000183081	NA	ENSMUSG00000030583	Sipa1l3	NA	signal-induced proliferation-associated 1 like 3 [Source:MGI Symbol;Acc:MGI:1921456]	protein_coding
EZH2_PeakRegion_11117	chr17	37044401	37058799	+	0	NA	TTS (ENSMUST00000173564)	-TTS (ENSMUST00000173564)	926	ENSMUST00000174347	ENSMUSG00000024462	ENSMUST00000025338	NA	ENSMUSG00000024462	Gabbr1	NA	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:MGI Symbol;Acc:MGI:1860139]	protein_coding
EZH2_PeakRegion_10012	chr15	73724001	73726799	+	0	NA	exon (ENSMUST00000163582, exon 1 of 6)	-exon (ENSMUST00000163582, exon 1 of 6)	470	ENSMUST00000163582	ENSMUSG00000059895	ENSMUST00000167582	NA	ENSMUSG00000059895	Ptp4a3	NA	protein tyrosine phosphatase 4a3 [Source:MGI Symbol;Acc:MGI:1277098]	protein_coding
EZH2_PeakRegion_01558	chr2	166140801	166141599	+	0	NA	intron (ENSMUST00000146497, intron 1 of 11)	-intron (ENSMUST00000088086, intron 1 of 20)	13223	ENSMUST00000133395	ENSMUSG00000006800	ENSMUST00000088086	NA	ENSMUSG00000006800	Sulf2	NA	sulfatase 2 [Source:MGI Symbol;Acc:MGI:1919293]	protein_coding
EZH2_PeakRegion_01129	chr2	91255401	91259599	+	0	NA	TTS (ENSMUST00000143883)	-TTS (ENSMUST00000143883)	165	ENSMUST00000131711	ENSMUSG00000027257	ENSMUST00000143883	NA	ENSMUSG00000027257	Pacsin3	NA	protein kinase C and casein kinase substrate in neurons 3 [Source:MGI Symbol;Acc:MGI:1891410]	protein_coding
EZH2_PeakRegion_01220	chr2	117118401	117124599	+	0	NA	promoter-TSS (ENSMUST00000110901)	-promoter-TSS (ENSMUST00000110901)	126	ENSMUST00000028829	ENSMUSG00000027351	ENSMUST00000110901	NA	ENSMUSG00000027351	Spred1	NA	sprouty protein with EVH-1 domain 1, related sequence [Source:MGI Symbol;Acc:MGI:2150016]	protein_coding
EZH2_PeakRegion_07010	chr10	63381601	63382999	+	0	NA	promoter-TSS (ENSMUST00000120239)	-promoter-TSS (ENSMUST00000120239)	-143	ENSMUST00000129625	ENSMUSG00000036764	ENSMUST00000043317	NA	ENSMUSG00000036764	Dnajc12	NA	DnaJ heat shock protein family (Hsp40) member C12 [Source:MGI Symbol;Acc:MGI:1353428]	protein_coding
EZH2_PeakRegion_08181	chr11	102023401	102029399	+	0	NA	promoter-TSS (ENSMUST00000100400)	-promoter-TSS (ENSMUST00000100400)	-306	ENSMUST00000100400	ENSMUSG00000052373	ENSMUST00000107167	NA	ENSMUSG00000052373	Mpp3	NA	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:MGI Symbol;Acc:MGI:1328354]	protein_coding
EZH2_PeakRegion_02076	chr3	116005801	116011999	+	0	NA	TTS (ENSMUST00000128228)	-TTS (ENSMUST00000128228)	680	ENSMUST00000106502	ENSMUSG00000027963	ENSMUST00000128228	NA	ENSMUSG00000027963	Extl2	NA	exostosin-like glycosyltransferase 2 [Source:MGI Symbol;Acc:MGI:1889574]	protein_coding
EZH2_PeakRegion_10627	chr16	37776201	37779799	+	0	NA	intron (ENSMUST00000135668, intron 1 of 2)	-intron (ENSMUST00000114763, intron 2 of 10)	848	ENSMUST00000135668	ENSMUSG00000022816	ENSMUST00000114763	NA	ENSMUSG00000022816	Fstl1	NA	follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]	protein_coding
EZH2_PeakRegion_09830	chr14	118136001	118139999	+	0	NA	intron (ENSMUST00000022728, intron 1 of 8)	-intron (ENSMUST00000022728, intron 1 of 8)	873	ENSMUST00000022728	ENSMUSG00000022131	ENSMUST00000022728	NA	ENSMUSG00000022131	Gpr180	NA	G protein-coupled receptor 180 [Source:MGI Symbol;Acc:MGI:1930949]	protein_coding
EZH2_PeakRegion_08794	chr12	86823201	86826999	+	0	NA	Intergenic	Intergenic	15143	ENSMUST00000157778	ENSMUSG00000088403	ENSMUST00000157778	NA	ENSMUSG00000088403	Gm25888	NA	predicted gene, 25888 [Source:MGI Symbol;Acc:MGI:5455665]	misc_RNA
EZH2_PeakRegion_09709	chr14	66157401	66158999	+	0	NA	intron (ENSMUST00000178730, intron 25 of 29)	-intron (ENSMUST00000022622, intron 26 of 30)	2478	ENSMUST00000136216	ENSMUSG00000059456	ENSMUST00000178730	NA	ENSMUSG00000059456	Ptk2b	NA	PTK2 protein tyrosine kinase 2 beta [Source:MGI Symbol;Acc:MGI:104908]	protein_coding
EZH2_PeakRegion_08052	chr11	96172201	96175999	+	0	NA	Intergenic	Intergenic	-3451	ENSMUST00000145517	ENSMUSG00000086337	ENSMUST00000145517	NA	ENSMUSG00000086337	Gm11535	NA	predicted gene 11535 [Source:MGI Symbol;Acc:MGI:3650113]	lincRNA
EZH2_PeakRegion_12218	chrX	57052801	57054399	+	0	NA	promoter-TSS (ENSMUST00000088652)	-promoter-TSS (ENSMUST00000088652)	-15	ENSMUST00000088652	ENSMUSG00000067873	ENSMUST00000114751	NA	ENSMUSG00000067873	Htatsf1	NA	HIV TAT specific factor 1 [Source:MGI Symbol;Acc:MGI:1919709]	protein_coding
EZH2_PeakRegion_12174	chrX	18161601	18164399	+	0	NA	exon (ENSMUST00000044484, exon 1 of 29)	-exon (ENSMUST00000044484, exon 1 of 29)	352	ENSMUST00000130978	ENSMUSG00000037369	ENSMUST00000052368	NA	ENSMUSG00000037369	Kdm6a	NA	lysine (K)-specific demethylase 6A [Source:MGI Symbol;Acc:MGI:1095419]	protein_coding
EZH2_PeakRegion_02684	chr4	129615801	129632199	+	0	NA	promoter-TSS (ENSMUST00000030586)	-promoter-TSS (ENSMUST00000030586)	-53	ENSMUST00000030586	ENSMUSG00000028795	ENSMUST00000141361	NA	ENSMUSG00000028795	Ccdc28b	NA	coiled coil domain containing 28B [Source:MGI Symbol;Acc:MGI:1913514]	protein_coding
EZH2_PeakRegion_02805	chr4	136422001	136425399	+	0	NA	promoter-TSS (ENSMUST00000133818)	-promoter-TSS (ENSMUST00000133818)	170	ENSMUST00000117699	ENSMUSG00000070687	ENSMUST00000088677	NA	ENSMUSG00000070687	Htr1d	NA	5-hydroxytryptamine (serotonin) receptor 1D [Source:MGI Symbol;Acc:MGI:96276]	protein_coding
EZH2_PeakRegion_09003	chr13	3609401	3611999	+	0	NA	intron (ENSMUST00000096069, intron 1 of 19)	-intron (ENSMUST00000096069, intron 1 of 19)	408	ENSMUST00000096069	ENSMUSG00000033799	ENSMUST00000096069	NA	ENSMUSG00000033799	Tasor2	NA	transcription activation suppressor family member 2 [Source:MGI Symbol;Acc:MGI:2145274]	protein_coding
EZH2_PeakRegion_11507	chr18	37751401	37754799	+	0	NA	exon (ENSMUST00000194928, exon 1 of 4)	-exon (ENSMUST00000194928, exon 1 of 4)	1500	ENSMUST00000194928	ENSMUSG00000104063	ENSMUST00000194928	NA	ENSMUSG00000104063	Pcdhgb7	NA	protocadherin gamma subfamily B, 7 [Source:MGI Symbol;Acc:MGI:1935199]	protein_coding
EZH2_PeakRegion_00619	chr1	180940601	180947199	+	0	NA	promoter-TSS (ENSMUST00000161523)	-promoter-TSS (ENSMUST00000161523)	-135	ENSMUST00000161523	ENSMUSG00000026519	ENSMUST00000160536	NA	ENSMUSG00000026519	Tmem63a	NA	transmembrane protein 63a [Source:MGI Symbol;Acc:MGI:2384789]	protein_coding
EZH2_PeakRegion_06485	chr9	70541801	70544199	+	0	NA	promoter-TSS (ENSMUST00000049263)	-promoter-TSS (ENSMUST00000049263)	80	ENSMUST00000049263	ENSMUSG00000032212	ENSMUST00000049263	NA	ENSMUSG00000032212	Sltm	NA	SAFB-like, transcription modulator [Source:MGI Symbol;Acc:MGI:1913910]	protein_coding
EZH2_PeakRegion_05181	chr7	122017401	122021599	+	0	NA	intron (ENSMUST00000145277, intron 1 of 4)	-intron (ENSMUST00000033160, intron 1 of 16)	1667	ENSMUST00000124566	ENSMUSG00000030872	ENSMUST00000144779	NA	ENSMUSG00000030872	Gga2	NA	golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:MGI Symbol;Acc:MGI:1921355]	protein_coding
EZH2_PeakRegion_06504	chr9	75049401	75061199	+	0	NA	intron (ENSMUST00000170310, intron 2 of 2)	-intron (ENSMUST00000007800, intron 2 of 2)	3249	ENSMUST00000166549	ENSMUSG00000007656	ENSMUST00000170310	NA	ENSMUSG00000007656	Arpp19	NA	cAMP-regulated phosphoprotein 19 [Source:MGI Symbol;Acc:MGI:1891691]	protein_coding
EZH2_PeakRegion_09705	chr14	65342601	65345599	+	0	NA	Intergenic	Intergenic	-14576	ENSMUST00000066994	ENSMUSG00000034522	ENSMUST00000066994	NA	ENSMUSG00000034522	Zfp395	NA	zinc finger protein 395 [Source:MGI Symbol;Acc:MGI:2682318]	protein_coding
EZH2_PeakRegion_04364	chr6	118561601	118562999	+	0	NA	promoter-TSS (ENSMUST00000112830)	-promoter-TSS (ENSMUST00000112830)	-74	ENSMUST00000112830	ENSMUSG00000007827	ENSMUST00000112830	NA	ENSMUSG00000007827	Ankrd26	NA	ankyrin repeat domain 26 [Source:MGI Symbol;Acc:MGI:1917887]	protein_coding
EZH2_PeakRegion_02730	chr4	133008001	133028599	+	0	NA	intron (ENSMUST00000156677, intron 2 of 8)	-intron (ENSMUST00000044521, intron 1 of 5)	6096	ENSMUST00000044521	ENSMUSG00000037692	ENSMUST00000145682	NA	ENSMUSG00000037692	Ahdc1	NA	AT hook, DNA binding motif, containing 1 [Source:MGI Symbol;Acc:MGI:2444218]	protein_coding
EZH2_PeakRegion_11850	chr19	7238201	7244199	+	0	NA	promoter-TSS (ENSMUST00000025675)	-promoter-TSS (ENSMUST00000025675)	22	ENSMUST00000025675	ENSMUSG00000024764	ENSMUST00000025675	NA	ENSMUSG00000024764	Naa40	NA	N(alpha)-acetyltransferase 40, NatD catalytic subunit [Source:MGI Symbol;Acc:MGI:1918249]	protein_coding
EZH2_PeakRegion_07831	chr11	72487801	72490799	+	0	NA	intron (ENSMUST00000045303, intron 1 of 12)	-intron (ENSMUST00000045303, intron 1 of 12)	604	ENSMUST00000045303	ENSMUSG00000040447	ENSMUST00000147418	NA	ENSMUSG00000040447	Spns2	NA	spinster homolog 2 [Source:MGI Symbol;Acc:MGI:2384936]	protein_coding
EZH2_PeakRegion_02809	chr4	136834601	136838399	+	0	NA	promoter-TSS (ENSMUST00000059287)	-promoter-TSS (ENSMUST00000059287)	-512	ENSMUST00000105845	ENSMUSG00000028664	ENSMUST00000156558	NA	ENSMUSG00000028664	Ephb2	NA	Eph receptor B2 [Source:MGI Symbol;Acc:MGI:99611]	protein_coding
EZH2_PeakRegion_05583	chr8	69088001	69090999	+	0	NA	promoter-TSS (ENSMUST00000037478)	-promoter-TSS (ENSMUST00000037478)	-265	ENSMUST00000148856	ENSMUSG00000036330	ENSMUST00000147674	NA	ENSMUSG00000036330	Slc18a1	NA	solute carrier family 18 (vesicular monoamine), member 1 [Source:MGI Symbol;Acc:MGI:106684]	protein_coding
EZH2_PeakRegion_06489	chr9	71484601	71486799	+	0	NA	promoter-TSS (ENSMUST00000163972)	-promoter-TSS (ENSMUST00000163972)	210	ENSMUST00000169804	ENSMUSG00000032199	ENSMUST00000163972	NA	ENSMUSG00000032199	Polr2m	NA	polymerase (RNA) II (DNA directed) polypeptide M [Source:MGI Symbol;Acc:MGI:107282]	protein_coding
EZH2_PeakRegion_00615	chr1	180774601	180779199	+	0	NA	Intergenic	Intergenic	-8244	ENSMUST00000193209	ENSMUSG00000103156	ENSMUST00000193209	NA	ENSMUSG00000103156	Gm38293	NA	predicted gene, 38293 [Source:MGI Symbol;Acc:MGI:5611521]	lincRNA
EZH2_PeakRegion_03534	chr5	117355201	117360399	+	0	NA	intron (ENSMUST00000125522, intron 1 of 1)	-intron (ENSMUST00000031309, intron 1 of 8)	495	ENSMUST00000125522	ENSMUSG00000029364	ENSMUST00000149669	NA	ENSMUSG00000029364	Wsb2	NA	WD repeat and SOCS box-containing 2 [Source:MGI Symbol;Acc:MGI:2144041]	protein_coding
EZH2_PeakRegion_09493	chr14	20387201	20394599	+	0	NA	TTS (ENSMUST00000061444)	-TTS (ENSMUST00000061444)	-1990	ENSMUST00000022345	ENSMUSG00000021811	ENSMUST00000022345	NA	ENSMUSG00000021811	Dnajc9	NA	DnaJ heat shock protein family (Hsp40) member C9 [Source:MGI Symbol;Acc:MGI:1915326]	protein_coding
EZH2_PeakRegion_11641	chr18	67201001	67206799	+	0	NA	intron (ENSMUST00000076605, intron 5 of 11)	-intron (ENSMUST00000025402, intron 5 of 11)	-28909	ENSMUST00000180237	ENSMUSG00000095972	ENSMUST00000180237	NA	ENSMUSG00000095972	Gm23512	NA	predicted gene, 23512 [Source:MGI Symbol;Acc:MGI:5453289]	snRNA
EZH2_PeakRegion_09011	chr13	9092401	9094599	+	0	NA	promoter-TSS (ENSMUST00000091829)	-promoter-TSS (ENSMUST00000091829)	-381	ENSMUST00000188211	ENSMUSG00000033499	ENSMUST00000188523	NA	ENSMUSG00000033499	Larp4b	NA	La ribonucleoprotein domain family, member 4B [Source:MGI Symbol;Acc:MGI:106330]	protein_coding
EZH2_PeakRegion_01125	chr2	91053201	91056599	+	0	NA	promoter-TSS (ENSMUST00000144822)	-promoter-TSS (ENSMUST00000144822)	327	ENSMUST00000151419	ENSMUSG00000002102	ENSMUST00000151419	NA	ENSMUSG00000002102	Psmc3	NA	proteasome (prosome, macropain) 26S subunit, ATPase 3 [Source:MGI Symbol;Acc:MGI:1098754]	protein_coding
EZH2_PeakRegion_07724	chr11	61614801	61616199	+	0	NA	Intergenic	Intergenic	-35813	ENSMUST00000179936	ENSMUSG00000001036	ENSMUST00000137525	NA	ENSMUSG00000001036	Epn2	NA	epsin 2 [Source:MGI Symbol;Acc:MGI:1333766]	protein_coding
EZH2_PeakRegion_06114	chr9	20521001	20522199	+	0	NA	promoter-TSS (ENSMUST00000068296)	-promoter-TSS (ENSMUST00000068296)	-183	ENSMUST00000174462	ENSMUSG00000060510	ENSMUST00000174462	NA	ENSMUSG00000060510	Zfp266	NA	zinc finger protein 266 [Source:MGI Symbol;Acc:MGI:1924769]	protein_coding
