Peak.ID	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type
Htt_PeakRegion_02654	chr5	101958484	101958546	+	0	NA	intron (ENSMUST00000174698, intron 6 of 15)	-intron (ENSMUST00000053177, intron 6 of 66)	-14561	ENSMUST00000174103	ENSMUSG00000043940	ENSMUST00000173385	NA	ENSMUSG00000043940	Wdfy3	NA	WD repeat and FYVE domain containing 3 [Source:MGI Symbol;Acc:MGI:1096875]	protein_coding
Htt_PeakRegion_00980	chr2	110734183	110734705	+	0	NA	intron (ENSMUST00000111017, intron 3 of 3)	-intron (ENSMUST00000090332, intron 4 of 4)	12796	ENSMUST00000090332	ENSMUSG00000050808	ENSMUST00000111016	NA	ENSMUSG00000050808	Muc15	NA	mucin 15 [Source:MGI Symbol;Acc:MGI:2442110]	protein_coding
Htt_PeakRegion_01467	chr3	57829247	57829574	+	0	NA	intron (ENSMUST00000041826, intron 8 of 9)	-intron (ENSMUST00000041826, intron 8 of 9)	16468	ENSMUST00000122210	ENSMUSG00000027805	ENSMUST00000122210	NA	ENSMUSG00000027805	Pfn2	NA	profilin 2 [Source:MGI Symbol;Acc:MGI:97550]	protein_coding
Htt_PeakRegion_07654	chr14	65230265	65230789	+	0	NA	intron (ENSMUST00000131309, intron 4 of 6)	-intron (ENSMUST00000131309, intron 4 of 6)	-2431	ENSMUST00000127272	ENSMUSG00000007989	ENSMUST00000127272	NA	ENSMUSG00000007989	Fzd3	NA	frizzled class receptor 3 [Source:MGI Symbol;Acc:MGI:108476]	protein_coding
Htt_PeakRegion_07561	chr14	47557863	47558097	+	0	NA	intron (ENSMUST00000042988, intron 3 of 9)	-intron (ENSMUST00000042988, intron 3 of 9)	10454	ENSMUST00000042988	ENSMUSG00000037526	ENSMUST00000042988	NA	ENSMUSG00000037526	Atg14	NA	autophagy related 14 [Source:MGI Symbol;Acc:MGI:1261775]	protein_coding
Htt_PeakRegion_04619	chr9	3023268	3038291	+	0	NA	exon (ENSMUST00000099042, exon 2 of 4)	-exon (ENSMUST00000099042, exon 2 of 4)	211	ENSMUST00000179264	ENSMUSG00000095891	ENSMUST00000099056	NA	ENSMUSG00000095891	Gm10717	NA	predicted gene 10717 [Source:MGI Symbol;Acc:MGI:3642031]	protein_coding
Htt_PeakRegion_08773	chr17	34017529	34021248	+	0	NA	Intergenic	Intergenic	4544	ENSMUST00000174054	ENSMUSG00000024325	ENSMUST00000174054	NA	ENSMUSG00000024325	Ring1	NA	ring finger protein 1 [Source:MGI Symbol;Acc:MGI:1101770]	protein_coding
Htt_PeakRegion_09329	chr19	5470586	5473504	+	0	NA	Intergenic	Intergenic	-1928	ENSMUST00000167304	ENSMUSG00000024909	ENSMUST00000166253	NA	ENSMUSG00000024909	Efemp2	NA	epidermal growth factor-containing fibulin-like extracellular matrix protein 2 [Source:MGI Symbol;Acc:MGI:1891209]	protein_coding
Htt_PeakRegion_05028	chr9	99393478	99393900	+	0	NA	intron (ENSMUST00000147078, intron 1 of 2)	-intron (ENSMUST00000035045, intron 3 of 5)	1006	ENSMUST00000147078	ENSMUSG00000032470	ENSMUST00000122384	NA	ENSMUSG00000032470	Mras	NA	muscle and microspikes RAS [Source:MGI Symbol;Acc:MGI:1100856]	protein_coding
Htt_PeakRegion_00423	chr1	169847718	169847868	+	0	NA	Intergenic	Intergenic	-5755	ENSMUST00000193654	ENSMUSG00000103110	ENSMUST00000193654	NA	ENSMUSG00000103110	Gm37586	NA	predicted gene, 37586 [Source:MGI Symbol;Acc:MGI:5610814]	unprocessed_pseudogene
Htt_PeakRegion_02483	chr5	33232160	33232664	+	0	NA	Intergenic	Intergenic	-14174	ENSMUST00000046186	ENSMUSG00000037379	ENSMUST00000046186	NA	ENSMUSG00000037379	Spon2	NA	spondin 2, extracellular matrix protein [Source:MGI Symbol;Acc:MGI:1923724]	protein_coding
Htt_PeakRegion_07234	chr13	54382475	54385249	+	0	NA	TTS (ENSMUST00000026985)	-TTS (ENSMUST00000026985)	12513	ENSMUST00000026985	ENSMUSG00000025867	ENSMUST00000026985	NA	ENSMUSG00000025867	Cplx2	NA	complexin 2 [Source:MGI Symbol;Acc:MGI:104726]	protein_coding
Htt_PeakRegion_01432	chr3	34651717	34652693	+	0	NA	promoter-TSS (ENSMUST00000184690)	-promoter-TSS (ENSMUST00000184690)	-973	ENSMUST00000184690	ENSMUSG00000098254	ENSMUST00000184690	NA	ENSMUSG00000098254	Gm27611	NA	predicted gene, 27611 [Source:MGI Symbol;Acc:MGI:5530993]	misc_RNA
Htt_PeakRegion_06844	chr12	61759122	61759444	+	0	NA	intron (ENSMUST00000119481, intron 2 of 5)	-intron (ENSMUST00000055815, intron 2 of 3)	-96985	ENSMUST00000189933	ENSMUSG00000035653	ENSMUST00000119481	NA	ENSMUSG00000035653	Lrfn5	NA	leucine rich repeat and fibronectin type III domain containing 5 [Source:MGI Symbol;Acc:MGI:2144814]	protein_coding
Htt_PeakRegion_04822	chr9	56387670	56388173	+	0	NA	intron (ENSMUST00000186735, intron 1 of 2)	-intron (ENSMUST00000061552, intron 1 of 6)	28145	ENSMUST00000194281	ENSMUSG00000102419	ENSMUST00000194281	NA	ENSMUSG00000102419	Gm36940	NA	predicted gene, 36940 [Source:MGI Symbol;Acc:MGI:5610168]	TEC
Htt_PeakRegion_02415	chr5	23483593	23502105	+	0	NA	intron (ENSMUST00000146375, intron 4 of 5)	-intron (ENSMUST00000094962, intron 15 of 25)	428	ENSMUST00000126586	ENSMUSG00000029004	ENSMUST00000126586	NA	ENSMUSG00000029004	Kmt2e	NA	lysine (K)-specific methyltransferase 2E [Source:MGI Symbol;Acc:MGI:1924825]	protein_coding
Htt_PeakRegion_03728	chr7	44973950	44976284	+	0	NA	promoter-TSS (ENSMUST00000063761)	-promoter-TSS (ENSMUST00000063761)	-266	ENSMUST00000063761	ENSMUSG00000007783	ENSMUST00000063761	NA	ENSMUSG00000007783	Cpt1c	NA	carnitine palmitoyltransferase 1c [Source:MGI Symbol;Acc:MGI:2446526]	protein_coding
Htt_PeakRegion_02014	chr4	102193767	102193959	+	0	NA	intron (ENSMUST00000173119, intron 2 of 6)	-intron (ENSMUST00000106911, intron 2 of 16)	-60879	ENSMUST00000106907	ENSMUSG00000028525	ENSMUST00000106907	NA	ENSMUSG00000028525	Pde4b	NA	phosphodiesterase 4B, cAMP specific [Source:MGI Symbol;Acc:MGI:99557]	protein_coding
Htt_PeakRegion_02920	chr5	134308153	134308307	+	0	NA	intron (ENSMUST00000173504, intron 1 of 5)	-intron (ENSMUST00000059042, intron 1 of 34)	3497	ENSMUST00000174188	ENSMUSG00000060261	ENSMUST00000174867	NA	ENSMUSG00000060261	Gtf2i	NA	general transcription factor II I [Source:MGI Symbol;Acc:MGI:1202722]	protein_coding
Htt_PeakRegion_08042	chr15	82175590	82176952	+	0	NA	intron (ENSMUST00000023100, intron 5 of 18)	-intron (ENSMUST00000023100, intron 5 of 18)	-21851	ENSMUST00000083531	ENSMUSG00000065465	ENSMUST00000083531	NA	ENSMUSG00000065465	Mir33	NA	microRNA 33 [Source:MGI Symbol;Acc:MGI:3619343]	miRNA
Htt_PeakRegion_04550	chr8	111411383	111411564	+	0	NA	Intergenic	Intergenic	-7259	ENSMUST00000104289	ENSMUSG00000077477	ENSMUST00000104289	NA	ENSMUSG00000077477	Gm24793	NA	predicted gene, 24793 [Source:MGI Symbol;Acc:MGI:5454570]	snoRNA
Htt_PeakRegion_08113	chr15	98832192	98833240	+	0	NA	exon (ENSMUST00000023741, exon 55 of 55)	-exon (ENSMUST00000023741, exon 55 of 55)	-1208	ENSMUST00000168846	ENSMUSG00000067713	ENSMUST00000168846	NA	ENSMUSG00000067713	Prkag1	NA	protein kinase, AMP-activated, gamma 1 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:108411]	protein_coding
Htt_PeakRegion_05375	chr10	58740574	58741192	+	0	NA	Intergenic	Intergenic	-22673	ENSMUST00000169859	ENSMUSG00000091731	ENSMUST00000169859	NA	ENSMUSG00000091731	Gm17542	NA	predicted gene, 17542 [Source:MGI Symbol;Acc:MGI:4937176]	protein_coding
Htt_PeakRegion_04884	chr9	64893465	64894726	+	0	NA	intron (ENSMUST00000038890, intron 21 of 33)	-intron (ENSMUST00000038890, intron 21 of 33)	-12170	ENSMUST00000158711	ENSMUSG00000089336	ENSMUST00000158711	NA	ENSMUSG00000089336	Gm24347	NA	predicted gene, 24347 [Source:MGI Symbol;Acc:MGI:5454124]	snoRNA
Htt_PeakRegion_03741	chr7	45377359	45377810	+	0	NA	intron (ENSMUST00000074575, intron 8 of 9)	-intron (ENSMUST00000074575, intron 8 of 9)	-7001	ENSMUST00000003971	ENSMUSG00000003872	ENSMUST00000156528	NA	ENSMUSG00000003872	Lin7b	NA	lin-7 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:1330858]	protein_coding
Htt_PeakRegion_08578	chr17	8889645	8893105	+	0	NA	intron (ENSMUST00000024647, intron 1 of 21)	-intron (ENSMUST00000024647, intron 1 of 21)	-1916	ENSMUST00000136160	ENSMUSG00000023868	ENSMUST00000141877	NA	ENSMUSG00000023868	Pde10a	NA	phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]	protein_coding
Htt_PeakRegion_05352	chr10	43219256	43219602	+	0	NA	Intergenic	Intergenic	-2057	ENSMUST00000095725	ENSMUSG00000038240	ENSMUST00000160823	NA	ENSMUSG00000038240	Pdss2	NA	prenyl (solanesyl) diphosphate synthase, subunit 2 [Source:MGI Symbol;Acc:MGI:1918615]	protein_coding
Htt_PeakRegion_01966	chr4	58821397	58823594	+	0	NA	intron (ENSMUST00000149301, intron 31 of 41)	-intron (ENSMUST00000102889, intron 30 of 48)	-2894	ENSMUST00000131611	ENSMUSG00000050812	ENSMUST00000149513	NA	ENSMUSG00000050812	Ecpas	NA	Ecm29 proteasome adaptor and scaffold [Source:MGI Symbol;Acc:MGI:2140220]	protein_coding
Htt_PeakRegion_05089	chr9	107696294	107696734	+	0	NA	intron (ENSMUST00000194039, intron 2 of 16)	-intron (ENSMUST00000080560, intron 2 of 17)	-3800	ENSMUST00000193665	ENSMUSG00000034684	ENSMUST00000195023	NA	ENSMUSG00000034684	Sema3f	NA	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F [Source:MGI Symbol;Acc:MGI:1096347]	protein_coding
Htt_PeakRegion_09388	chr19	8828568	8837793	+	0	NA	exon (ENSMUST00000096753, exon 14 of 14)	-exon (ENSMUST00000096753, exon 14 of 14)	-4287	ENSMUST00000171649	ENSMUSG00000071657	ENSMUST00000160556	NA	ENSMUSG00000071657	Bscl2	NA	Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:MGI Symbol;Acc:MGI:1298392]	protein_coding
Htt_PeakRegion_08185	chr15	103238246	103250438	+	0	NA	exon (ENSMUST00000036004, exon 11 of 11)	-exon (ENSMUST00000036004, exon 11 of 11)	3910	ENSMUST00000087351	ENSMUSG00000046434	ENSMUST00000087351	NA	ENSMUSG00000046434	Hnrnpa1	NA	heterogeneous nuclear ribonucleoprotein A1 [Source:MGI Symbol;Acc:MGI:104820]	protein_coding
Htt_PeakRegion_08964	chr17	80097371	80097882	+	0	NA	Intergenic	Intergenic	-7311	ENSMUST00000157651	ENSMUSG00000088276	ENSMUST00000157651	NA	ENSMUSG00000088276	Gm23125	NA	predicted gene, 23125 [Source:MGI Symbol;Acc:MGI:5452902]	snRNA
Htt_PeakRegion_06611	chr11	118485977	118486178	+	0	NA	exon (ENSMUST00000139917, exon 10 of 12)	-exon (ENSMUST00000139917, exon 10 of 12)	1587	ENSMUST00000168689	ENSMUSG00000033857	ENSMUST00000135383	NA	ENSMUSG00000033857	Engase	NA	endo-beta-N-acetylglucosaminidase [Source:MGI Symbol;Acc:MGI:2443788]	protein_coding
Htt_PeakRegion_00663	chr2	29819170	29820134	+	0	NA	promoter-TSS (ENSMUST00000149379)	-promoter-TSS (ENSMUST00000149379)	-423	ENSMUST00000149379	ENSMUSG00000069020	ENSMUST00000091142	NA	ENSMUSG00000069020	Urm1	NA	ubiquitin related modifier 1 [Source:MGI Symbol;Acc:MGI:1915455]	protein_coding
Htt_PeakRegion_05041	chr9	102622006	102622164	+	0	NA	promoter-TSS (ENSMUST00000162960)	-promoter-TSS (ENSMUST00000162960)	-121	ENSMUST00000162960	ENSMUSG00000032534	ENSMUST00000162655	NA	ENSMUSG00000032534	Cep63	NA	centrosomal protein 63 [Source:MGI Symbol;Acc:MGI:2158560]	protein_coding
Htt_PeakRegion_03523	chr6	146575612	146576678	+	0	NA	intron (ENSMUST00000131662, intron 1 of 11)	-intron (ENSMUST00000032427, intron 2 of 17)	122	ENSMUST00000131662	ENSMUSG00000040250	ENSMUST00000126996	NA	ENSMUSG00000040250	Ints13	NA	integrator complex subunit 13 [Source:MGI Symbol;Acc:MGI:1918427]	protein_coding
Htt_PeakRegion_08209	chr16	4861679	4862749	+	0	NA	intron (ENSMUST00000176982, intron 3 of 7)	-intron (ENSMUST00000100211, intron 11 of 15)	641	ENSMUST00000175762	ENSMUSG00000022518	ENSMUST00000175836	NA	ENSMUSG00000022518	4930562C15Rik	NA	RIKEN cDNA 4930562C15 gene [Source:MGI Symbol;Acc:MGI:1926059]	protein_coding
Htt_PeakRegion_08351	chr16	32371649	32371681	+	0	NA	intron (ENSMUST00000115151, intron 5 of 10)	-intron (ENSMUST00000115151, intron 5 of 10)	-28841	ENSMUST00000115149	ENSMUSG00000079625	ENSMUST00000115149	NA	ENSMUSG00000079625	Tm4sf19	NA	transmembrane 4 L six family member 19 [Source:MGI Symbol;Acc:MGI:3645933]	protein_coding
Htt_PeakRegion_09472	chr19	37270258	37271416	+	0	NA	exon (ENSMUST00000131070, exon 24 of 24)	-exon (ENSMUST00000131070, exon 24 of 24)	20041	ENSMUST00000134740	ENSMUSG00000056999	ENSMUST00000154339	NA	ENSMUSG00000056999	Ide	NA	insulin degrading enzyme [Source:MGI Symbol;Acc:MGI:96412]	protein_coding
Htt_PeakRegion_03789	chr7	58642467	58642683	+	0	NA	Intergenic	Intergenic	-15627	ENSMUST00000168747	ENSMUSG00000025324	ENSMUST00000168747	NA	ENSMUSG00000025324	Atp10a	NA	ATPase, class V, type 10A [Source:MGI Symbol;Acc:MGI:1330809]	protein_coding
Htt_PeakRegion_00012	chr1	10203851	10204362	+	0	NA	intron (ENSMUST00000131556, intron 7 of 19)	-intron (ENSMUST00000088615, intron 7 of 37)	-5304	ENSMUST00000192111	ENSMUSG00000102556	ENSMUST00000192111	NA	ENSMUSG00000102556	Gm37569	NA	predicted gene, 37569 [Source:MGI Symbol;Acc:MGI:5610797]	TEC
Htt_PeakRegion_09054	chr18	25677059	25677279	+	0	NA	intron (ENSMUST00000115816, intron 2 of 12)	-intron (ENSMUST00000025117, intron 2 of 12)	76814	ENSMUST00000115816	ENSMUSG00000024268	ENSMUST00000115816	NA	ENSMUSG00000024268	Celf4	NA	CUGBP, Elav-like family member 4 [Source:MGI Symbol;Acc:MGI:1932407]	protein_coding
Htt_PeakRegion_01627	chr3	95471520	95472715	+	0	NA	intron (ENSMUST00000156653, intron 2 of 17)	-intron (ENSMUST00000015666, intron 6 of 21)	-1999	ENSMUST00000140060	ENSMUSG00000015522	ENSMUST00000147765	NA	ENSMUSG00000015522	Arnt	NA	aryl hydrocarbon receptor nuclear translocator [Source:MGI Symbol;Acc:MGI:88071]	protein_coding
Htt_PeakRegion_09455	chr19	36848734	36848916	+	0	NA	promoter-TSS (ENSMUST00000168973)	-promoter-TSS (ENSMUST00000168973)	-546	ENSMUST00000168973	ENSMUSG00000024811	ENSMUST00000167724	NA	ENSMUSG00000024811	Tnks2	NA	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2 [Source:MGI Symbol;Acc:MGI:1921743]	protein_coding
Htt_PeakRegion_00143	chr1	63274120	63281050	+	0	NA	intron (ENSMUST00000114132, intron 2 of 6)	-intron (ENSMUST00000114132, intron 2 of 6)	-4222	ENSMUST00000174964	ENSMUSG00000092705	ENSMUST00000174964	NA	ENSMUSG00000092705	Gm24513	NA	predicted gene, 24513 [Source:MGI Symbol;Acc:MGI:5454290]	miRNA
Htt_PeakRegion_03175	chr6	47676508	47676829	+	0	NA	Intergenic	Intergenic	39525	ENSMUST00000157272	ENSMUSG00000087897	ENSMUST00000157272	NA	ENSMUSG00000087897	Gm25283	NA	predicted gene, 25283 [Source:MGI Symbol;Acc:MGI:5455060]	misc_RNA
Htt_PeakRegion_04037	chr7	115727077	115727249	+	0	NA	intron (ENSMUST00000169129, intron 3 of 14)	-intron (ENSMUST00000072804, intron 4 of 16)	97544	ENSMUST00000169129	ENSMUSG00000051910	ENSMUST00000166207	NA	ENSMUSG00000051910	Sox6	NA	SRY (sex determining region Y)-box 6 [Source:MGI Symbol;Acc:MGI:98368]	protein_coding
Htt_PeakRegion_06256	chr11	94047169	94047508	+	0	NA	intron (ENSMUST00000132079, intron 1 of 15)	-intron (ENSMUST00000024979, intron 1 of 26)	2973	ENSMUST00000024979	ENSMUSG00000020859	ENSMUST00000156019	NA	ENSMUSG00000020859	Spag9	NA	sperm associated antigen 9 [Source:MGI Symbol;Acc:MGI:1918084]	protein_coding
Htt_PeakRegion_02374	chr5	3703231	3703803	+	0	NA	intron (ENSMUST00000043551, intron 14 of 19)	-intron (ENSMUST00000043551, intron 14 of 19)	7553	ENSMUST00000174957	ENSMUSG00000092698	ENSMUST00000174957	NA	ENSMUSG00000092698	Gm22926	NA	predicted gene, 22926 [Source:MGI Symbol;Acc:MGI:5452703]	miRNA
Htt_PeakRegion_03152	chr6	39873974	39874048	+	0	NA	intron (ENSMUST00000180886, intron 1 of 3)	-intron (ENSMUST00000180886, intron 1 of 3)	740	ENSMUST00000180886	ENSMUSG00000057716	ENSMUST00000180588	NA	ENSMUSG00000057716	Tmem178b	NA	transmembrane protein 178B [Source:MGI Symbol;Acc:MGI:3647581]	protein_coding
Htt_PeakRegion_03588	chr7	19158163	19159410	+	0	NA	intron (ENSMUST00000094790, intron 12 of 13)	-intron (ENSMUST00000094790, intron 12 of 13)	7341	ENSMUST00000094790	ENSMUSG00000030406	ENSMUST00000094790	NA	ENSMUSG00000030406	Gipr	NA	gastric inhibitory polypeptide receptor [Source:MGI Symbol;Acc:MGI:1352753]	protein_coding
Htt_PeakRegion_05868	chr11	38314001	38314156	+	0	NA	Intergenic	Intergenic	95009	ENSMUST00000120104	ENSMUSG00000082587	ENSMUST00000120104	NA	ENSMUSG00000082587	Gm12129	NA	predicted gene 12129 [Source:MGI Symbol;Acc:MGI:3651508]	processed_pseudogene
Htt_PeakRegion_03247	chr6	83103912	83104806	+	0	NA	intron (ENSMUST00000101254, intron 5 of 8)	-intron (ENSMUST00000101253, intron 5 of 10)	2742	ENSMUST00000101253	ENSMUSG00000079511	ENSMUST00000101254	NA	ENSMUSG00000079511	Gm42688	NA	predicted gene 42688 [Source:MGI Symbol;Acc:MGI:5662825]	protein_coding
Htt_PeakRegion_02489	chr5	33861686	33862490	+	0	NA	intron (ENSMUST00000141416, intron 5 of 20)	-intron (ENSMUST00000058096, intron 5 of 20)	1019	ENSMUST00000142080	ENSMUSG00000057406	ENSMUST00000137191	NA	ENSMUSG00000057406	Nsd2	NA	nuclear receptor binding SET domain protein 2 [Source:MGI Symbol;Acc:MGI:1276574]	protein_coding
Htt_PeakRegion_09323	chr19	5220049	5220300	+	0	NA	intron (ENSMUST00000025786, intron 1 of 23)	-intron (ENSMUST00000025786, intron 1 of 23)	-18871	ENSMUST00000183577	ENSMUSG00000098803	ENSMUST00000183577	NA	ENSMUSG00000098803	Gm27468	NA	predicted gene, 27468 [Source:MGI Symbol;Acc:MGI:5530850]	miRNA
Htt_PeakRegion_00429	chr1	170823056	170823639	+	0	NA	intron (ENSMUST00000027974, intron 7 of 15)	-intron (ENSMUST00000027974, intron 7 of 15)	9524	ENSMUST00000179933	ENSMUSG00000096547	ENSMUST00000179933	NA	ENSMUSG00000096547	Gm25235	NA	predicted gene, 25235 [Source:MGI Symbol;Acc:MGI:5455012]	snRNA
Htt_PeakRegion_04613	chr8	127268729	127268991	+	0	NA	intron (ENSMUST00000162907, intron 2 of 15)	-intron (ENSMUST00000026921, intron 2 of 23)	-30725	ENSMUST00000160717	ENSMUSG00000025812	ENSMUST00000162176	NA	ENSMUSG00000025812	Pard3	NA	par-3 family cell polarity regulator [Source:MGI Symbol;Acc:MGI:2135608]	protein_coding
Htt_PeakRegion_06922	chr12	83578219	83578409	+	0	NA	intron (ENSMUST00000048319, intron 2 of 11)	-intron (ENSMUST00000048319, intron 2 of 11)	18833	ENSMUST00000048319	ENSMUSG00000042628	ENSMUST00000048319	NA	ENSMUSG00000042628	Zfyve1	NA	zinc finger, FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:3026685]	protein_coding
Htt_PeakRegion_04944	chr9	72820212	72820413	+	0	NA	intron (ENSMUST00000055535, intron 2 of 19)	-intron (ENSMUST00000055535, intron 2 of 19)	7251	ENSMUST00000183677	ENSMUSG00000098471	ENSMUST00000183677	NA	ENSMUSG00000098471	Gm27203	NA	predicted gene 27203 [Source:MGI Symbol;Acc:MGI:5521046]	processed_pseudogene
Htt_PeakRegion_02668	chr5	105591860	105592138	+	0	NA	intron (ENSMUST00000153754, intron 2 of 2)	-intron (ENSMUST00000067924, intron 3 of 3)	11559	ENSMUST00000150195	ENSMUSG00000085771	ENSMUST00000150195	NA	ENSMUSG00000085771	C230066G23Rik	NA	RIKEN cDNA C230066G23 gene [Source:MGI Symbol;Acc:MGI:2141339]	sense_intronic
Htt_PeakRegion_02441	chr5	26012091	26012170	+	0	NA	Intergenic	Intergenic	5103	ENSMUST00000170449	ENSMUSG00000090671	ENSMUST00000170449	NA	ENSMUSG00000090671	Gm5067	NA	predicted gene 5067 [Source:MGI Symbol;Acc:MGI:3644982]	processed_pseudogene
Htt_PeakRegion_08779	chr17	34595674	34597583	+	0	NA	TTS (ENSMUST00000173229)	-TTS (ENSMUST00000173229)	1168	ENSMUST00000173229	ENSMUSG00000034673	ENSMUST00000038149	NA	ENSMUSG00000034673	Pbx2	NA	pre B cell leukemia homeobox 2 [Source:MGI Symbol;Acc:MGI:1341793]	protein_coding
Htt_PeakRegion_06636	chr11	119979992	119984540	+	0	NA	TTS (ENSMUST00000146566)	-TTS (ENSMUST00000146566)	-15405	ENSMUST00000131580	ENSMUSG00000025372	ENSMUST00000152523	NA	ENSMUSG00000025372	Baiap2	NA	brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]	protein_coding
Htt_PeakRegion_02148	chr4	129100537	129101057	+	0	NA	Intergenic	Intergenic	-4751	ENSMUST00000106064	ENSMUSG00000028786	ENSMUST00000030577	NA	ENSMUSG00000028786	Tmem54	NA	transmembrane protein 54 [Source:MGI Symbol;Acc:MGI:1913510]	protein_coding
Htt_PeakRegion_04062	chr7	123301354	123301472	+	0	NA	intron (ENSMUST00000167309, intron 13 of 20)	-intron (ENSMUST00000098060, intron 13 of 19)	61090	ENSMUST00000131209	ENSMUSG00000030769	ENSMUST00000127655	NA	ENSMUSG00000030769	Slc5a11	NA	solute carrier family 5 (sodium/glucose cotransporter), member 11 [Source:MGI Symbol;Acc:MGI:1919316]	protein_coding
Htt_PeakRegion_04685	chr9	30672467	30672694	+	0	NA	Intergenic	Intergenic	245251	ENSMUST00000164099	ENSMUSG00000031993	ENSMUST00000164099	NA	ENSMUSG00000031993	Snx19	NA	sorting nexin 19 [Source:MGI Symbol;Acc:MGI:1921581]	protein_coding
Htt_PeakRegion_00355	chr1	153310376	153311210	+	0	NA	intron (ENSMUST00000027752, intron 1 of 27)	-intron (ENSMUST00000027752, intron 1 of 27)	5361	ENSMUST00000110797	ENSMUSG00000079138	ENSMUST00000110797	NA	ENSMUSG00000079138	Gm8818	NA	predicted pseudogene 8818 [Source:MGI Symbol;Acc:MGI:3645903]	processed_pseudogene
Htt_PeakRegion_04306	chr8	54708081	54708267	+	0	NA	promoter-TSS (ENSMUST00000161681)	-promoter-TSS (ENSMUST00000161681)	-813	ENSMUST00000161681	ENSMUSG00000089719	ENSMUST00000161681	NA	ENSMUSG00000089719	Gm15758	NA	predicted gene 15758 [Source:MGI Symbol;Acc:MGI:3783201]	processed_transcript
Htt_PeakRegion_01296	chr2	165991076	165991748	+	0	NA	exon (ENSMUST00000146963, exon 2 of 3)	-exon (ENSMUST00000146963, exon 2 of 3)	1105	ENSMUST00000146963	ENSMUSG00000087351	ENSMUST00000146963	NA	ENSMUSG00000087351	Gm11464	NA	predicted gene 11464 [Source:MGI Symbol;Acc:MGI:3650572]	lincRNA
Htt_PeakRegion_00149	chr1	64021842	64022051	+	0	NA	Intergenic	Intergenic	-7517	ENSMUST00000181595	ENSMUSG00000097272	ENSMUST00000181595	NA	ENSMUSG00000097272	NA	NA	NA	NA
Htt_PeakRegion_06645	chr11	120149288	120150443	+	0	NA	promoter-TSS (ENSMUST00000140273)	-promoter-TSS (ENSMUST00000140273)	-697	ENSMUST00000140273	ENSMUSG00000085636	ENSMUST00000140273	NA	ENSMUSG00000085636	Gm11769	NA	predicted gene 11769 [Source:MGI Symbol;Acc:MGI:3702101]	processed_transcript
Htt_PeakRegion_07340	chr13	93933996	93934415	+	0	NA	intron (ENSMUST00000091403, intron 6 of 7)	-intron (ENSMUST00000091403, intron 6 of 7)	8810	ENSMUST00000180416	ENSMUSG00000097582	ENSMUST00000180416	NA	ENSMUSG00000097582	NA	NA	NA	NA
Htt_PeakRegion_00372	chr1	154675315	154675430	+	0	NA	intron (ENSMUST00000188965, intron 5 of 13)	-intron (ENSMUST00000004214, intron 3 of 46)	50548	ENSMUST00000004214	ENSMUSG00000004110	ENSMUST00000186256	NA	ENSMUSG00000004110	Cacna1e	NA	calcium channel, voltage-dependent, R type, alpha 1E subunit [Source:MGI Symbol;Acc:MGI:106217]	protein_coding
Htt_PeakRegion_08294	chr16	18617877	18618064	+	0	NA	Intergenic	Intergenic	3396	ENSMUST00000051160	ENSMUSG00000050761	ENSMUST00000051160	NA	ENSMUSG00000050761	Gp1bb	NA	glycoprotein Ib, beta polypeptide [Source:MGI Symbol;Acc:MGI:107852]	protein_coding
Htt_PeakRegion_02121	chr4	126456977	126457521	+	0	NA	intron (ENSMUST00000176315, intron 1 of 11)	-intron (ENSMUST00000097888, intron 8 of 18)	1958	ENSMUST00000176315	ENSMUSG00000041530	ENSMUST00000176315	NA	ENSMUSG00000041530	Ago1	NA	argonaute RISC catalytic subunit 1 [Source:MGI Symbol;Acc:MGI:2446630]	protein_coding
